group,id,course,semester,grade
17,861,Politics and Diplomacy,2,11.25
17,861,Politics and Diplomacy,2,3.25
17,861,Politics and Diplomacy,2,8.5
17,861,Politics and Diplomacy,2,7.25
17,861,Sanskrit Language and Literature,2,13.1
17,861,Sanskrit Language and Literature,2,12.3
17,861,Sanskrit Language and Literature,2,13.7
17,861,Sanskrit Language and Literature,2,13.9
17,861,Sanskrit Language and Literature,2,15.9
17,861,Sanskrit Language and Literature,2,15.4
17,861,Vedic Philosophy and Spirituality,1,6
17,861,Vedic Philosophy and Spirituality,1,8
17,861,Vedic Philosophy and Spirituality,1,6.5
17,861,Vedic Philosophy and Spirituality,1,9
17,861,Vedic Philosophy and Spirituality,1,7
17,861,Vedic Philosophy and Spirituality,1,4.5
17,861,Yoga and Meditation,2,14.5
17,861,Yoga and Meditation,2,12.5
17,861,Yoga and Meditation,2,12
17,861,Yoga and Meditation,2,13.5
17,861,Yoga and Meditation,2,13
17,861,Yoga and Meditation,2,12.5
17,871,Architecture and Sculpture,1,16
17,871,Architecture and Sculpture,1,12.5
17,871,Architecture and Sculpture,1,11.9
17,871,Architecture and Sculpture,1,17.7
17,871,Architecture and Sculpture,1,10.6
17,871,Architecture and Sculpture,1,11.5
17,871,Architecture and Sculpture,1,9.9
17,871,Astrology and Astrology,1,4.75
17,871,Astrology and Astrology,1,8.75
17,871,Astrology and Astrology,1,13.5
17,871,Astrology and Astrology,1,9
17,871,Astrology and Astrology,1,5.5
17,871,Astrology and Astrology,1,4
17,871,Astrology and Astrology,1,9.75
17,871,Ayurveda and Traditional Medicine,2,17.5
17,871,Ayurveda and Traditional Medicine,2,16.75
17,871,Ayurveda and Traditional Medicine,2,17.5
17,871,Ayurveda and Traditional Medicine,2,9.25
17,871,Ayurveda and Traditional Medicine,2,14.5
17,871,History and Civilization of India,2,7.75
17,871,History and Civilization of India,2,11.75
17,871,History and Civilization of India,2,5.5
17,871,Martial Arts and Self-Defense,2,4.4
17,871,Martial Arts and Self-Defense,2,8.3
17,871,Martial Arts and Self-Defense,2,10.4
17,871,Martial Arts and Self-Defense,2,7.8
17,871,Martial Arts and Self-Defense,2,11.9
17,871,Music and Dance,2,14.4
17,871,Music and Dance,2,10.2
17,871,Music and Dance,2,12.3
17,871,Politics and Diplomacy,2,9.75
17,871,Politics and Diplomacy,2,6.75
17,871,Politics and Diplomacy,2,5.25
17,871,Politics and Diplomacy,2,9.5
17,871,Sanskrit Language and Literature,2,12
17,871,Sanskrit Language and Literature,2,13.7
17,871,Sanskrit Language and Literature,2,17.1
17,871,Sanskrit Language and Literature,2,14
17,871,Sanskrit Language and Literature,2,11.1
17,871,Sanskrit Language and Literature,2,12
17,871,Vedic Philosophy and Spirituality,1,4
17,871,Vedic Philosophy and Spirituality,1,3
17,871,Vedic Philosophy and Spirituality,1,6.5
17,871,Vedic Philosophy and Spirituality,1,9
17,871,Vedic Philosophy and Spirituality,1,9.5
17,871,Vedic Philosophy and Spirituality,1,3
17,871,Vedic Philosophy and Spirituality,1,10.5
17,871,Yoga and Meditation,2,13
17,871,Yoga and Meditation,2,12
17,871,Yoga and Meditation,2,14
17,871,Yoga and Meditation,2,9.5
17,871,Yoga and Meditation,2,12.5
17,871,Yoga and Meditation,2,13
17,891,Architecture and Sculpture,1,19.3
17,891,Architecture and Sculpture,1,11.2
17,891,Architecture and Sculpture,1,12.3
17,891,Architecture and Sculpture,1,14.5
17,891,Architecture and Sculpture,1,14.7
17,891,Architecture and Sculpture,1,7.6
17,891,Architecture and Sculpture,1,9.6
17,891,Architecture and Sculpture,1,10.9
17,891,Architecture and Sculpture,1,11
17,891,Astrology and Astrology,1,6.25
17,891,Astrology and Astrology,1,10.5
17,891,Astrology and Astrology,1,3
17,891,Astrology and Astrology,1,17.25
17,891,Astrology and Astrology,1,12.5
17,891,Astrology and Astrology,1,12
17,891,Astrology and Astrology,1,8.5
17,891,Astrology and Astrology,1,8.75
17,891,Ayurveda and Traditional Medicine,2,16.75
17,891,Ayurveda and Traditional Medicine,2,12.75
17,891,Ayurveda and Traditional Medicine,2,14.75
17,891,Ayurveda and Traditional Medicine,2,12
17,891,Ayurveda and Traditional Medicine,2,7.75
17,891,History and Civilization of India,2,9.5
17,891,History and Civilization of India,2,7.5
17,891,History and Civilization of India,2,8
17,891,Martial Arts and Self-Defense,2,10.3
17,891,Martial Arts and Self-Defense,2,4.3
17,891,Martial Arts and Self-Defense,2,8.7
17,891,Martial Arts and Self-Defense,2,5.7
17,891,Martial Arts and Self-Defense,2,2.6
17,891,Martial Arts and Self-Defense,2,12.9
17,891,Music and Dance,2,10.7
17,891,Music and Dance,2,14.5
17,891,Music and Dance,2,9
17,891,Politics and Diplomacy,2,0.75
17,891,Politics and Diplomacy,2,13.25
17,891,Politics and Diplomacy,2,8.25
17,891,Politics and Diplomacy,2,4
17,891,Politics and Diplomacy,2,8.25
17,891,Sanskrit Language and Literature,2,13.1
17,891,Sanskrit Language and Literature,2,15.8
17,891,Sanskrit Language and Literature,2,13.2
17,891,Sanskrit Language and Literature,2,10.8
17,891,Sanskrit Language and Literature,2,15.5
17,891,Sanskrit Language and Literature,2,13.1
17,891,Vedic Philosophy and Spirituality,1,3
17,891,Vedic Philosophy and Spirituality,1,4.5
17,891,Vedic Philosophy and Spirituality,1,6
17,891,Vedic Philosophy and Spirituality,1,5.5
17,891,Vedic Philosophy and Spirituality,1,7.5
17,891,Vedic Philosophy and Spirituality,1,6.5
17,891,Yoga and Meditation,2,11.5
17,891,Yoga and Meditation,2,11
17,891,Yoga and Meditation,2,12.5
17,891,Yoga and Meditation,2,11.5
17,891,Yoga and Meditation,2,12
17,891,Yoga and Meditation,2,12
17,901,Architecture and Sculpture,1,13.2
17,901,Architecture and Sculpture,1,11.9
17,901,Architecture and Sculpture,1,16.7
17,901,Architecture and Sculpture,1,16.5
17,901,Architecture and Sculpture,1,15.4
17,901,Architecture and Sculpture,1,11.8
17,901,Architecture and Sculpture,1,12.1
17,901,Architecture and Sculpture,1,12.5
17,901,Architecture and Sculpture,1,10.7
17,901,Astrology and Astrology,1,7
17,901,Astrology and Astrology,1,3
17,901,Astrology and Astrology,1,14.25
17,901,Astrology and Astrology,1,3.75
17,901,Astrology and Astrology,1,8.5
17,901,Astrology and Astrology,1,11.25
17,901,Astrology and Astrology,1,8.75
17,901,Astrology and Astrology,1,12.25
17,901,Ayurveda and Traditional Medicine,2,15.5
17,901,Ayurveda and Traditional Medicine,2,16.5
17,901,Ayurveda and Traditional Medicine,2,16
17,901,Ayurveda and Traditional Medicine,2,13.25
17,901,Ayurveda and Traditional Medicine,2,17.25
17,901,History and Civilization of India,2,3.25
17,901,History and Civilization of India,2,8.75
17,901,History and Civilization of India,2,9.25
17,901,Martial Arts and Self-Defense,2,7.9
17,901,Martial Arts and Self-Defense,2,11.6
17,901,Martial Arts and Self-Defense,2,10
17,901,Martial Arts and Self-Defense,2,2.6
17,901,Martial Arts and Self-Defense,2,6.6
17,901,Martial Arts and Self-Defense,2,6.3
17,901,Music and Dance,2,12.8
17,901,Music and Dance,2,9.3
17,901,Politics and Diplomacy,2,4.75
17,901,Politics and Diplomacy,2,10.5
17,901,Politics and Diplomacy,2,1
17,901,Politics and Diplomacy,2,7.5
17,901,Politics and Diplomacy,2,9.75
17,901,Sanskrit Language and Literature,2,13.8
17,901,Sanskrit Language and Literature,2,13.2
17,901,Sanskrit Language and Literature,2,11.4
17,901,Sanskrit Language and Literature,2,16.4
17,901,Sanskrit Language and Literature,2,15.1
17,901,Sanskrit Language and Literature,2,12.8
17,901,Vedic Philosophy and Spirituality,1,7
17,901,Vedic Philosophy and Spirituality,1,11
17,901,Vedic Philosophy and Spirituality,1,9
17,901,Vedic Philosophy and Spirituality,1,5.5
17,901,Vedic Philosophy and Spirituality,1,7.5
17,901,Vedic Philosophy and Spirituality,1,6.5
17,901,Vedic Philosophy and Spirituality,1,5.5
17,901,Yoga and Meditation,2,12
17,901,Yoga and Meditation,2,13
17,901,Yoga and Meditation,2,13.5
17,901,Yoga and Meditation,2,12
17,901,Yoga and Meditation,2,12
17,901,Yoga and Meditation,2,12.5
17,959,Architecture and Sculpture,1,14.6
17,959,Architecture and Sculpture,1,13.7
17,959,Architecture and Sculpture,1,14.5
17,959,Architecture and Sculpture,1,10.3
17,959,Architecture and Sculpture,1,13.8
17,959,Architecture and Sculpture,1,12.2
17,959,Architecture and Sculpture,1,15.7
17,959,Architecture and Sculpture,1,13.2
17,959,Astrology and Astrology,1,10.25
17,959,Astrology and Astrology,1,7.75
17,959,Astrology and Astrology,1,8
17,959,Astrology and Astrology,1,2.5
17,959,Astrology and Astrology,1,10.75
17,959,Astrology and Astrology,1,11.25
17,959,Astrology and Astrology,1,12
17,959,Astrology and Astrology,1,6.75
17,959,Ayurveda and Traditional Medicine,2,15.25
17,959,Ayurveda and Traditional Medicine,2,14
17,959,Ayurveda and Traditional Medicine,2,14.5
17,959,Ayurveda and Traditional Medicine,2,14.25
17,959,Ayurveda and Traditional Medicine,2,12
17,959,History and Civilization of India,2,6.75
17,959,History and Civilization of India,2,9.25
17,959,History and Civilization of India,2,11.5
17,959,Martial Arts and Self-Defense,2,6.4
17,959,Martial Arts and Self-Defense,2,10.4
17,959,Martial Arts and Self-Defense,2,10.9
17,959,Martial Arts and Self-Defense,2,8.2
17,959,Martial Arts and Self-Defense,2,6.1
17,959,Martial Arts and Self-Defense,2,8.7
17,959,Music and Dance,2,10.7
17,959,Music and Dance,2,13.4
17,959,Music and Dance,2,11
17,959,Politics and Diplomacy,2,9.5
17,959,Politics and Diplomacy,2,6.5
17,959,Politics and Diplomacy,2,3.75
17,959,Politics and Diplomacy,2,7
17,959,Politics and Diplomacy,2,8.75
17,959,Sanskrit Language and Literature,2,11.8
17,959,Sanskrit Language and Literature,2,12.5
17,959,Sanskrit Language and Literature,2,14.6
17,959,Sanskrit Language and Literature,2,13.2
17,959,Sanskrit Language and Literature,2,13.1
17,959,Sanskrit Language and Literature,2,16
17,959,Vedic Philosophy and Spirituality,1,6.5
17,959,Vedic Philosophy and Spirituality,1,10
17,959,Vedic Philosophy and Spirituality,1,5
17,959,Vedic Philosophy and Spirituality,1,7
17,959,Vedic Philosophy and Spirituality,1,7
17,959,Vedic Philosophy and Spirituality,1,6.5
17,959,Vedic Philosophy and Spirituality,1,4.5
17,959,Yoga and Meditation,2,11.5
17,959,Yoga and Meditation,2,13
17,959,Yoga and Meditation,2,13
17,959,Yoga and Meditation,2,11
17,959,Yoga and Meditation,2,12.5
17,959,Yoga and Meditation,2,11
18,11,Architecture and Sculpture,1,16.9
18,11,Architecture and Sculpture,1,17.3
18,11,Architecture and Sculpture,1,7.1
18,11,Architecture and Sculpture,1,10.4
18,11,Architecture and Sculpture,1,13
18,11,Architecture and Sculpture,1,20
18,11,Architecture and Sculpture,1,17.7
18,11,Astrology and Astrology,1,10
18,11,Astrology and Astrology,1,9.5
18,11,Astrology and Astrology,1,6
18,11,Astrology and Astrology,1,11.5
18,11,Astrology and Astrology,1,13.25
18,11,Astrology and Astrology,1,13.75
18,11,Astrology and Astrology,1,14
18,11,Astrology and Astrology,1,11.75
18,11,Ayurveda and Traditional Medicine,2,15
18,11,Ayurveda and Traditional Medicine,2,13.75
18,11,Ayurveda and Traditional Medicine,2,14.5
18,11,Ayurveda and Traditional Medicine,2,17.25
18,11,Ayurveda and Traditional Medicine,2,7.5
18,11,History and Civilization of India,2,7.5
18,11,History and Civilization of India,2,9.75
18,11,History and Civilization of India,2,6.5
18,11,Martial Arts and Self-Defense,2,5.1
18,11,Martial Arts and Self-Defense,2,14.3
18,11,Martial Arts and Self-Defense,2,6.6
18,11,Martial Arts and Self-Defense,2,6.2
18,11,Martial Arts and Self-Defense,2,6.4
18,11,Martial Arts and Self-Defense,2,7.5
18,11,Music and Dance,2,13.5
18,11,Music and Dance,2,14.8
18,11,Music and Dance,2,9.5
18,11,Politics and Diplomacy,2,11
18,11,Politics and Diplomacy,2,10.25
18,11,Politics and Diplomacy,2,8
18,11,Politics and Diplomacy,2,5.75
18,11,Sanskrit Language and Literature,2,13.3
18,11,Sanskrit Language and Literature,2,14.2
18,11,Sanskrit Language and Literature,2,15.9
18,11,Sanskrit Language and Literature,2,12.6
18,11,Sanskrit Language and Literature,2,14
18,11,Sanskrit Language and Literature,2,13.3
18,11,Vedic Philosophy and Spirituality,1,5
18,11,Vedic Philosophy and Spirituality,1,7.5
18,11,Vedic Philosophy and Spirituality,1,6.5
18,11,Vedic Philosophy and Spirituality,1,9.5
18,11,Vedic Philosophy and Spirituality,1,5
18,11,Vedic Philosophy and Spirituality,1,5
18,11,Vedic Philosophy and Spirituality,1,5
18,11,Yoga and Meditation,2,12
18,11,Yoga and Meditation,2,10.5
18,11,Yoga and Meditation,2,13.5
18,11,Yoga and Meditation,2,13
18,11,Yoga and Meditation,2,11
18,11,Yoga and Meditation,2,12
18,22,Architecture and Sculpture,1,12.3
18,22,Architecture and Sculpture,1,13
18,22,Architecture and Sculpture,1,14.5
18,22,Architecture and Sculpture,1,14.1
18,22,Architecture and Sculpture,1,12.5
18,22,Architecture and Sculpture,1,15.2
18,22,Architecture and Sculpture,1,8.4
18,22,Architecture and Sculpture,1,12.4
18,22,Architecture and Sculpture,1,16.9
18,22,Astrology and Astrology,1,13.5
18,22,Astrology and Astrology,1,12.25
18,22,Astrology and Astrology,1,12
18,22,Astrology and Astrology,1,12.25
18,22,Astrology and Astrology,1,12.5
18,22,Astrology and Astrology,1,8
18,22,Astrology and Astrology,1,13.75
18,22,Astrology and Astrology,1,13.25
18,22,Ayurveda and Traditional Medicine,2,9.75
18,22,Ayurveda and Traditional Medicine,2,13.25
18,22,Ayurveda and Traditional Medicine,2,10.75
18,22,Ayurveda and Traditional Medicine,2,14.5
18,22,History and Civilization of India,2,11
18,22,History and Civilization of India,2,8.75
18,22,History and Civilization of India,2,13
18,22,Martial Arts and Self-Defense,2,9
18,22,Martial Arts and Self-Defense,2,8.3
18,22,Martial Arts and Self-Defense,2,5.1
18,22,Martial Arts and Self-Defense,2,7.6
18,22,Martial Arts and Self-Defense,2,8.4
18,22,Martial Arts and Self-Defense,2,12.9
18,22,Music and Dance,2,14.8
18,22,Music and Dance,2,14.9
18,22,Music and Dance,2,14.5
18,22,Politics and Diplomacy,2,11.75
18,22,Politics and Diplomacy,2,14.25
18,22,Politics and Diplomacy,2,16.75
18,22,Politics and Diplomacy,2,10
18,22,Politics and Diplomacy,2,9.5
18,22,Sanskrit Language and Literature,2,16.5
18,22,Sanskrit Language and Literature,2,16.6
18,22,Sanskrit Language and Literature,2,15.7
18,22,Sanskrit Language and Literature,2,16.1
18,22,Sanskrit Language and Literature,2,14
18,22,Sanskrit Language and Literature,2,16.7
18,22,Vedic Philosophy and Spirituality,1,7
18,22,Vedic Philosophy and Spirituality,1,5
18,22,Vedic Philosophy and Spirituality,1,7
18,22,Vedic Philosophy and Spirituality,1,11
18,22,Vedic Philosophy and Spirituality,1,4.5
18,22,Vedic Philosophy and Spirituality,1,7.5
18,22,Vedic Philosophy and Spirituality,1,7.5
18,22,Yoga and Meditation,2,12
18,22,Yoga and Meditation,2,10.5
18,22,Yoga and Meditation,2,13.5
18,22,Yoga and Meditation,2,12.5
18,22,Yoga and Meditation,2,12.5
18,22,Yoga and Meditation,2,11
18,58,Architecture and Sculpture,1,12.5
18,58,Architecture and Sculpture,1,12
18,58,Architecture and Sculpture,1,12.6
18,58,Architecture and Sculpture,1,19
18,58,Architecture and Sculpture,1,11.5
18,58,Architecture and Sculpture,1,13
18,58,Architecture and Sculpture,1,16.8
18,58,Architecture and Sculpture,1,15.9
18,58,Architecture and Sculpture,1,16.3
18,58,Astrology and Astrology,1,10
18,58,Astrology and Astrology,1,10.25
18,58,Astrology and Astrology,1,13.25
18,58,Astrology and Astrology,1,7.75
18,58,Astrology and Astrology,1,9.25
18,58,Astrology and Astrology,1,12.75
18,58,Astrology and Astrology,1,8.75
18,58,Astrology and Astrology,1,9.75
18,58,Ayurveda and Traditional Medicine,2,15.75
18,58,Ayurveda and Traditional Medicine,2,16.25
18,58,Ayurveda and Traditional Medicine,2,16.5
18,58,Ayurveda and Traditional Medicine,2,16.25
18,58,Ayurveda and Traditional Medicine,2,16.5
18,58,History and Civilization of India,2,10.75
18,58,History and Civilization of India,2,11.75
18,58,History and Civilization of India,2,7.25
18,58,Martial Arts and Self-Defense,2,11.3
18,58,Martial Arts and Self-Defense,2,10.6
18,58,Martial Arts and Self-Defense,2,6.7
18,58,Martial Arts and Self-Defense,2,2.1
18,58,Martial Arts and Self-Defense,2,9.4
18,58,Martial Arts and Self-Defense,2,12.6
18,58,Music and Dance,2,14.5
18,58,Music and Dance,2,15.3
18,58,Music and Dance,2,12.6
18,58,Politics and Diplomacy,2,9.75
18,58,Politics and Diplomacy,2,11.25
18,58,Politics and Diplomacy,2,13.75
18,58,Politics and Diplomacy,2,10.75
18,58,Politics and Diplomacy,2,14.5
18,58,Sanskrit Language and Literature,2,15.2
18,58,Sanskrit Language and Literature,2,17.4
18,58,Sanskrit Language and Literature,2,12.6
18,58,Sanskrit Language and Literature,2,15.1
18,58,Sanskrit Language and Literature,2,15.6
18,58,Sanskrit Language and Literature,2,14
18,58,Vedic Philosophy and Spirituality,1,2.5
18,58,Vedic Philosophy and Spirituality,1,8
18,58,Vedic Philosophy and Spirituality,1,7.5
18,58,Vedic Philosophy and Spirituality,1,10
18,58,Vedic Philosophy and Spirituality,1,7.5
18,58,Vedic Philosophy and Spirituality,1,11.5
18,58,Vedic Philosophy and Spirituality,1,6
18,58,Yoga and Meditation,2,12
18,58,Yoga and Meditation,2,12.5
18,58,Yoga and Meditation,2,13.5
18,58,Yoga and Meditation,2,12
18,58,Yoga and Meditation,2,14
18,58,Yoga and Meditation,2,12.5
18,87,Architecture and Sculpture,1,16.1
18,87,Architecture and Sculpture,1,8.9
18,87,Architecture and Sculpture,1,15.6
18,87,Architecture and Sculpture,1,13
18,87,Architecture and Sculpture,1,13.6
18,87,Architecture and Sculpture,1,9.5
18,87,Architecture and Sculpture,1,9.1
18,87,Architecture and Sculpture,1,11.4
18,87,Architecture and Sculpture,1,6.5
18,87,Astrology and Astrology,1,7.5
18,87,Astrology and Astrology,1,4.5
18,87,Astrology and Astrology,1,7.5
18,87,Astrology and Astrology,1,8
18,87,Astrology and Astrology,1,7.75
18,87,Astrology and Astrology,1,9.5
18,87,Astrology and Astrology,1,7.5
18,87,Astrology and Astrology,1,10
18,87,Ayurveda and Traditional Medicine,2,11.75
18,87,Ayurveda and Traditional Medicine,2,5.75
18,87,Ayurveda and Traditional Medicine,2,16.75
18,87,Ayurveda and Traditional Medicine,2,11
18,87,Ayurveda and Traditional Medicine,2,18.25
18,87,History and Civilization of India,2,5
18,87,History and Civilization of India,2,6
18,87,History and Civilization of India,2,10
18,87,Martial Arts and Self-Defense,2,3.2
18,87,Martial Arts and Self-Defense,2,3.6
18,87,Martial Arts and Self-Defense,2,8.9
18,87,Martial Arts and Self-Defense,2,9.3
18,87,Martial Arts and Self-Defense,2,14.2
18,87,Martial Arts and Self-Defense,2,10.9
18,87,Music and Dance,2,8.3
18,87,Music and Dance,2,15
18,87,Music and Dance,2,14.5
18,87,Politics and Diplomacy,2,13.5
18,87,Politics and Diplomacy,2,10.75
18,87,Politics and Diplomacy,2,7
18,87,Politics and Diplomacy,2,9.5
18,87,Politics and Diplomacy,2,5.25
18,87,Sanskrit Language and Literature,2,12.6
18,87,Sanskrit Language and Literature,2,14.6
18,87,Sanskrit Language and Literature,2,12.9
18,87,Sanskrit Language and Literature,2,14.1
18,87,Sanskrit Language and Literature,2,16.2
18,87,Sanskrit Language and Literature,2,16.6
18,87,Vedic Philosophy and Spirituality,1,5.5
18,87,Vedic Philosophy and Spirituality,1,5.5
18,87,Vedic Philosophy and Spirituality,1,5.5
18,87,Vedic Philosophy and Spirituality,1,5.5
18,87,Vedic Philosophy and Spirituality,1,4
18,87,Vedic Philosophy and Spirituality,1,5
18,87,Vedic Philosophy and Spirituality,1,4.5
18,87,Yoga and Meditation,2,14
18,87,Yoga and Meditation,2,13.5
18,87,Yoga and Meditation,2,11.5
18,102,Architecture and Sculpture,1,12.8
18,102,Architecture and Sculpture,1,13.3
18,102,Architecture and Sculpture,1,12.1
18,102,Architecture and Sculpture,1,17.6
18,102,Architecture and Sculpture,1,11.5
18,102,Architecture and Sculpture,1,13.6
18,102,Architecture and Sculpture,1,11.2
18,102,Architecture and Sculpture,1,14.4
18,102,Astrology and Astrology,1,12
18,102,Astrology and Astrology,1,11
18,102,Astrology and Astrology,1,12
18,102,Astrology and Astrology,1,11.25
18,102,Astrology and Astrology,1,13
18,102,Astrology and Astrology,1,12.75
18,102,Astrology and Astrology,1,10
18,102,Astrology and Astrology,1,9
18,102,Ayurveda and Traditional Medicine,2,12.25
18,102,Ayurveda and Traditional Medicine,2,14.75
18,102,Ayurveda and Traditional Medicine,2,12.75
18,102,Ayurveda and Traditional Medicine,2,14.75
18,102,Ayurveda and Traditional Medicine,2,4.25
18,102,History and Civilization of India,2,8.25
18,102,History and Civilization of India,2,5.25
18,102,History and Civilization of India,2,10
18,102,Martial Arts and Self-Defense,2,10.9
18,102,Martial Arts and Self-Defense,2,3.6
18,102,Martial Arts and Self-Defense,2,0
18,102,Martial Arts and Self-Defense,2,7.7
18,102,Martial Arts and Self-Defense,2,8.6
18,102,Music and Dance,2,15.3
18,102,Music and Dance,2,12.3
18,102,Music and Dance,2,14.5
18,102,Politics and Diplomacy,2,10
18,102,Politics and Diplomacy,2,13
18,102,Politics and Diplomacy,2,7
18,102,Politics and Diplomacy,2,8
18,102,Politics and Diplomacy,2,9.75
18,102,Sanskrit Language and Literature,2,14.9
18,102,Sanskrit Language and Literature,2,12.4
18,102,Sanskrit Language and Literature,2,12.4
18,102,Sanskrit Language and Literature,2,16.1
18,102,Sanskrit Language and Literature,2,15
18,102,Sanskrit Language and Literature,2,13.3
18,102,Vedic Philosophy and Spirituality,1,7
18,102,Vedic Philosophy and Spirituality,1,5
18,102,Vedic Philosophy and Spirituality,1,7
18,102,Vedic Philosophy and Spirituality,1,8
18,102,Vedic Philosophy and Spirituality,1,9.5
18,102,Vedic Philosophy and Spirituality,1,4.5
18,102,Vedic Philosophy and Spirituality,1,5.5
18,102,Yoga and Meditation,2,12.5
18,102,Yoga and Meditation,2,10.5
18,102,Yoga and Meditation,2,12.5
18,102,Yoga and Meditation,2,12
18,102,Yoga and Meditation,2,11.5
18,118,Architecture and Sculpture,1,15.6
18,118,Architecture and Sculpture,1,13.2
18,118,Architecture and Sculpture,1,15
18,118,Architecture and Sculpture,1,14
18,118,Architecture and Sculpture,1,14.9
18,118,Architecture and Sculpture,1,9.7
18,118,Architecture and Sculpture,1,13.5
18,118,Architecture and Sculpture,1,11.3
18,118,Architecture and Sculpture,1,15.4
18,118,Astrology and Astrology,1,11.25
18,118,Astrology and Astrology,1,9
18,118,Astrology and Astrology,1,9.25
18,118,Astrology and Astrology,1,6.25
18,118,Astrology and Astrology,1,13.25
18,118,Astrology and Astrology,1,11.5
18,118,Astrology and Astrology,1,8.5
18,118,Astrology and Astrology,1,15.5
18,118,Ayurveda and Traditional Medicine,2,20
18,118,Ayurveda and Traditional Medicine,2,16.5
18,118,Ayurveda and Traditional Medicine,2,10
18,118,Ayurveda and Traditional Medicine,2,15.5
18,118,Ayurveda and Traditional Medicine,2,17
18,118,History and Civilization of India,2,5
18,118,History and Civilization of India,2,7.75
18,118,History and Civilization of India,2,9
18,118,Martial Arts and Self-Defense,2,8
18,118,Martial Arts and Self-Defense,2,9.3
18,118,Martial Arts and Self-Defense,2,8.3
18,118,Martial Arts and Self-Defense,2,6.3
18,118,Martial Arts and Self-Defense,2,10.2
18,118,Martial Arts and Self-Defense,2,3.3
18,118,Music and Dance,2,15
18,118,Music and Dance,2,13.9
18,118,Music and Dance,2,12.2
18,118,Politics and Diplomacy,2,7.5
18,118,Politics and Diplomacy,2,10.25
18,118,Politics and Diplomacy,2,9.25
18,118,Politics and Diplomacy,2,7.25
18,118,Sanskrit Language and Literature,2,13.3
18,118,Sanskrit Language and Literature,2,12.5
18,118,Sanskrit Language and Literature,2,13.4
18,118,Sanskrit Language and Literature,2,14.2
18,118,Sanskrit Language and Literature,2,13.8
18,118,Sanskrit Language and Literature,2,14
18,118,Vedic Philosophy and Spirituality,1,5.5
18,118,Vedic Philosophy and Spirituality,1,1.5
18,118,Vedic Philosophy and Spirituality,1,7
18,118,Vedic Philosophy and Spirituality,1,7.5
18,118,Vedic Philosophy and Spirituality,1,5.5
18,118,Vedic Philosophy and Spirituality,1,7.5
18,118,Vedic Philosophy and Spirituality,1,6.5
18,118,Yoga and Meditation,2,12.5
18,118,Yoga and Meditation,2,10
18,118,Yoga and Meditation,2,12
18,118,Yoga and Meditation,2,11
18,118,Yoga and Meditation,2,11.5
18,156,Architecture and Sculpture,1,9.8
18,156,Architecture and Sculpture,1,17.2
18,156,Architecture and Sculpture,1,16.7
18,156,Architecture and Sculpture,1,11.7
18,156,Architecture and Sculpture,1,17.5
18,156,Architecture and Sculpture,1,12.6
18,156,Architecture and Sculpture,1,15.3
18,156,Astrology and Astrology,1,8.75
18,156,Astrology and Astrology,1,9.75
18,156,Astrology and Astrology,1,11.75
18,156,Astrology and Astrology,1,11.75
18,156,Astrology and Astrology,1,9.25
18,156,Astrology and Astrology,1,14
18,156,Astrology and Astrology,1,14.75
18,156,Astrology and Astrology,1,9.5
18,156,Ayurveda and Traditional Medicine,2,13.25
18,156,Ayurveda and Traditional Medicine,2,10.5
18,156,Ayurveda and Traditional Medicine,2,18.5
18,156,Ayurveda and Traditional Medicine,2,17.5
18,156,Ayurveda and Traditional Medicine,2,15.75
18,156,History and Civilization of India,2,8
18,156,History and Civilization of India,2,6.5
18,156,History and Civilization of India,2,7.25
18,156,Martial Arts and Self-Defense,2,6.3
18,156,Martial Arts and Self-Defense,2,13.1
18,156,Martial Arts and Self-Defense,2,7
18,156,Martial Arts and Self-Defense,2,11.5
18,156,Martial Arts and Self-Defense,2,7.2
18,156,Martial Arts and Self-Defense,2,11.7
18,156,Music and Dance,2,11.5
18,156,Music and Dance,2,13
18,156,Music and Dance,2,10.7
18,156,Politics and Diplomacy,2,13
18,156,Politics and Diplomacy,2,11
18,156,Politics and Diplomacy,2,15
18,156,Politics and Diplomacy,2,7
18,156,Politics and Diplomacy,2,13
18,156,Sanskrit Language and Literature,2,13.8
18,156,Sanskrit Language and Literature,2,15.3
18,156,Sanskrit Language and Literature,2,12.3
18,156,Sanskrit Language and Literature,2,16.5
18,156,Sanskrit Language and Literature,2,17
18,156,Sanskrit Language and Literature,2,11.5
18,156,Vedic Philosophy and Spirituality,1,9
18,156,Vedic Philosophy and Spirituality,1,7.5
18,156,Vedic Philosophy and Spirituality,1,2
18,156,Vedic Philosophy and Spirituality,1,3
18,156,Vedic Philosophy and Spirituality,1,8.5
18,156,Vedic Philosophy and Spirituality,1,8
18,156,Vedic Philosophy and Spirituality,1,7
18,156,Yoga and Meditation,2,13
18,156,Yoga and Meditation,2,11.5
18,156,Yoga and Meditation,2,12
18,156,Yoga and Meditation,2,13
18,156,Yoga and Meditation,2,11.5
18,156,Yoga and Meditation,2,13
18,177,Architecture and Sculpture,1,17.5
18,177,Architecture and Sculpture,1,12.2
18,177,Architecture and Sculpture,1,19
18,177,Architecture and Sculpture,1,12.7
18,177,Architecture and Sculpture,1,11.5
18,177,Architecture and Sculpture,1,15.1
18,177,Architecture and Sculpture,1,9
18,177,Architecture and Sculpture,1,16.9
18,177,Architecture and Sculpture,1,15.8
18,177,Astrology and Astrology,1,18
18,177,Astrology and Astrology,1,12.75
18,177,Astrology and Astrology,1,11
